customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01457,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,63.12,1627.69,0
CUST01458,Female,0,No,No,58,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,93.75,5432.46,0
CUST01459,Male,0,Yes,No,64,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,48.29,3071.49,0
CUST01460,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,116.06,7320.42,0
CUST01461,Male,0,No,No,24,Yes,No,No,No,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card,71.05,1708.75,0
CUST01462,Male,1,No,No,36,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,78.36,2835.17,0
CUST01463,Male,0,Yes,Yes,70,No,No,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card,89.5,6251.7,0
CUST01464,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,No,Electronic check,78.47,1037.39,0
CUST01465,Female,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card,76.41,1773.5,0
CUST01466,Female,0,No,Yes,66,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,20.24,1337.34,0
CUST01467,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,65.96,3094.79,0
CUST01468,Female,0,No,No,64,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,106.68,6842.16,0
CUST01469,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,112.38,4175.7,0
CUST01470,Male,0,Yes,Yes,69,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,48.82,3355.05,0
CUST01471,Female,1,Yes,No,58,Yes,Yes,No,No,Yes,No,No,No,No,Two year,Yes,Credit card,90.83,5271.27,1
CUST01472,Male,1,No,Yes,11,No,No,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card,105.85,1164.47,0
CUST01473,Female,0,Yes,Yes,53,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,64.03,3395.04,0
CUST01474,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,79.79,3972.27,1
CUST01475,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,83.99,3102.9,0
CUST01476,Male,0,No,Yes,45,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,No,Electronic check,114.9,5156.46,0
CUST01477,Female,0,Yes,No,9,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,68.2,628.69,0
CUST01478,Female,1,Yes,Yes,8,No,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,97.83,780.8,0
CUST01479,Female,0,Yes,Yes,51,No,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,No,Credit card,38.69,1986.69,0
CUST01480,Male,0,No,Yes,50,Yes,No,No,No,No,No internet service,No,No,No,Two year,Yes,Credit card,78.58,3917.7,0
CUST01481,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,65.57,1391.55,0
CUST01482,Female,0,Yes,No,71,Yes,No phone service,No,Yes,No,No,No,No,No internet service,Month-to-month,No,Credit card,42.97,3036.45,0
CUST01483,Male,0,Yes,Yes,67,No,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,21.36,1417.29,0
CUST01484,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,79.11,335.95,1
CUST01485,Male,0,No,No,28,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,100.92,2806.91,0
CUST01486,Male,0,No,No,5,No,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,100.72,484.86,0
CUST01487,Male,0,No,Yes,68,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Credit card,58.95,3992.81,0
CUST01488,Male,1,No,No,57,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card,38.08,2158.12,0
CUST01489,Male,0,Yes,Yes,42,Yes,No,No,No,No,No internet service,Yes,No,Yes,One year,No,Bank transfer,114.33,4784.6,0
CUST01490,Male,0,No,Yes,68,Yes,Yes,No,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,58.17,3973.58,0
CUST01491,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,54.78,3881.44,0
CUST01492,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,81.48,2951.89,0
CUST01493,Female,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,64.01,3663.63,0
CUST01494,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,54.39,1968.66,0
CUST01495,Male,0,Yes,No,25,No,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,52.5,1293.58,0
CUST01496,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,59.22,2437.12,0
CUST01497,Female,0,No,Yes,15,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,88.53,1323.05,0
CUST01498,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,21.15,459.16,1
CUST01499,Male,1,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,40.29,888.47,0
CUST01500,Male,1,No,No,46,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,One year,No,Electronic check,45.56,2085.06,0
CUST01501,Female,0,No,No,66,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,119.96,7921.62,0
CUST01502,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Electronic check,108.41,218.05,0
CUST01503,Male,0,No,Yes,11,Yes,No,No,No,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,62.12,691.01,0
CUST01504,Male,1,Yes,No,22,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,90.12,1972.79,0
CUST01505,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.57,455.29,0
CUST01506,Female,1,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Electronic check,113.91,5816.19,0
CUST01507,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Bank transfer,112.8,5522.63,0
CUST01508,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,No,Bank transfer,36.2,2030.77,0
CUST01509,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,112.84,7105.23,0
CUST01510,Male,1,Yes,Yes,45,No,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.04,2761.45,0
CUST01511,Male,1,Yes,Yes,28,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,69.23,1956.07,0
CUST01512,Male,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,89.25,6174.6,0
CUST01513,Male,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer,67.86,3050.83,0
CUST01514,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,77.29,1148.05,0
CUST01515,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,64.76,3242.23,0
CUST01516,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,26.72,269.7,0
CUST01517,Male,0,No,Yes,10,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,One year,Yes,Electronic check,75.05,733.06,0
CUST01518,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,24.92,1559.06,0
CUST01519,Male,0,No,No,52,No,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,30.05,1544.11,0
CUST01520,Female,0,Yes,Yes,57,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,88.72,5038.46,0
CUST01521,Male,0,No,Yes,18,Yes,No phone service,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card,66.95,1214.48,0
CUST01522,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.98,2311.12,0
CUST01523,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,36.83,1812.6,0
CUST01524,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,88.52,6296.22,1
CUST01525,Male,0,No,No,54,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,27.19,1484.95,0
CUST01526,Male,0,Yes,No,40,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card,45.33,1806.22,0
CUST01527,Male,0,No,Yes,69,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card,110.3,7615.31,0
CUST01528,Female,0,No,Yes,20,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,22.57,445.76,0
CUST01529,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card,94.59,2376.25,0
CUST01530,Female,0,Yes,No,0,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,35.86,11.86,0
CUST01531,Female,1,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,103.32,2685.76,0
CUST01532,Female,1,Yes,No,49,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,80.78,3968.95,1
CUST01533,Male,0,No,Yes,65,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,23.38,1515.27,0
CUST01534,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,20.85,1341.62,0
CUST01535,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.54,690.37,0
CUST01536,Male,1,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,99.38,3562.7,1
CUST01537,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.41,6228.92,0
CUST01538,Female,0,Yes,Yes,40,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Credit card,49.55,1963.33,0
CUST01539,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card,92.4,4157.18,0
CUST01540,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,47.79,2121.01,0
CUST01541,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.51,1787.3,0
CUST01542,Female,0,Yes,No,64,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Mailed check,42.12,2713.09,0
CUST01543,Male,0,No,No,7,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,31.56,204.49,0
CUST01544,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card,116.02,7660.26,0
CUST01545,Female,0,Yes,No,48,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,84.83,4069.43,0
CUST01546,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Electronic check,42.41,539.22,0
CUST01547,Male,1,Yes,No,61,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,32.31,1979.32,0
CUST01548,Male,0,No,Yes,42,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,45.74,1912.83,1
CUST01549,Female,0,No,Yes,26,No,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,57.13,1495.22,0
CUST01550,Male,0,No,No,26,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,106.55,2766.06,0
CUST01551,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,88.24,5893.78,0
CUST01552,Male,1,Yes,Yes,47,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,56.01,2629.71,0
CUST01553,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,52.61,3478.36,1
CUST01554,Female,1,No,No,24,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,43.77,1035.36,0
CUST01555,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer,31.27,1982.99,0
CUST01556,Female,1,No,Yes,23,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,106.13,2445.1,0
CUST01557,Male,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.17,553.55,1
CUST01558,Male,0,Yes,No,7,Yes,Yes,No,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,114.62,819.1,0
CUST01559,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,97.98,5701.47,0
CUST01560,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,89.32,1426.36,0
CUST01561,Female,1,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,54.62,2287.41,0
CUST01562,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer,67.09,4508.99,0
CUST01563,Female,1,No,No,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Bank transfer,43.73,137.81,0
CUST01564,Male,0,Yes,No,7,Yes,No,No,No,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,99.95,694.08,0
CUST01565,Male,0,No,No,41,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,66.63,2747.63,0
CUST01566,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,98.91,4737.97,0
CUST01567,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,28.21,157.45,0
CUST01568,Male,0,No,Yes,41,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No,One year,No,Credit card,51.47,2122.34,0
CUST01569,Female,0,Yes,No,71,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,28.78,2039.87,0
CUST01570,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,No,Bank transfer,79.0,2443.31,1
CUST01571,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Credit card,92.37,1308.49,0
CUST01572,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,98.48,6696.05,0
CUST01573,Female,0,No,Yes,26,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.04,1493.73,0
CUST01574,Female,0,Yes,No,65,Yes,No,No,No internet service,No,No,No internet service,No,No internet service,One year,No,Electronic check,33.68,2195.0,0
CUST01575,Male,0,Yes,No,58,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,116.85,6764.39,0
CUST01576,Male,0,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.0,1069.07,0
CUST01577,Female,0,Yes,No,23,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.29,1207.43,1
CUST01578,Female,0,No,No,50,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card,50.47,2516.54,0
CUST01579,Male,0,Yes,Yes,20,Yes,No,No,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,97.0,1934.45,0
CUST01580,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card,103.65,3098.95,0
CUST01581,Female,0,No,No,49,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,48.54,2381.99,0
CUST01582,Male,0,Yes,No,39,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,48.33,1872.35,0
CUST01583,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,88.98,5956.1,0
CUST01584,Female,0,No,No,15,Yes,No,No,No internet service,No,No internet service,No,No,No,One year,Yes,Bank transfer,105.9,1606.08,0
CUST01585,Female,1,Yes,No,62,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.13,2159.82,0
CUST01586,Male,1,Yes,Yes,55,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,118.38,6519.74,0
CUST01587,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Two year,No,Electronic check,88.32,2016.74,0
CUST01588,Male,0,No,Yes,27,Yes,No phone service,No,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,50.16,1348.8,0
CUST01589,Female,0,No,No,30,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,96.55,2899.44,0
CUST01590,Female,0,Yes,Yes,14,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,24.7,365.12,1
CUST01591,Male,1,Yes,Yes,41,Yes,Yes,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,111.0,4543.81,0
CUST01592,Female,0,No,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card,67.7,3304.95,0
CUST01593,Female,0,No,No,4,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,41.26,170.07,0
CUST01594,Female,0,No,Yes,47,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer,87.61,4116.69,0
CUST01595,Female,1,No,Yes,12,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,29.31,342.15,0
CUST01596,Female,0,Yes,No,31,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,67.48,2101.16,0
CUST01597,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Credit card,113.89,7527.81,0
CUST01598,Female,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.86,2441.25,0
CUST01599,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,29.45,160.61,1
CUST01600,Female,0,No,No,24,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,107.63,2590.3,0
CUST01601,Male,0,Yes,Yes,27,Yes,No phone service,No,No internet service,No,Yes,No,No,No,Two year,Yes,Bank transfer,102.94,2786.72,0
CUST01602,Female,1,No,Yes,61,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,93.96,5729.32,0
CUST01603,Male,1,Yes,No,21,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,36.34,766.32,0
CUST01604,Female,1,No,Yes,67,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,81.77,5485.87,0
